gene_id	go_id	Evidence	Ontology
CALMACT00000030476	GO:0046983	IEA	MF
CALMACT00000031468	GO:0004252	IEA	MF
CALMACT00000031468	GO:0006508	IEA	BP
CALMACT00000011414	GO:0000166	IEA	MF
CALMACT00000011414	GO:0004812	IEA	MF
CALMACT00000011414	GO:0005524	IEA	MF
CALMACT00000011414	GO:0006418	IEA	BP
CALMACT00000011414	GO:0000166	IEA	MF
CALMACT00000011414	GO:0006418	IEA	BP
CALMACT00000011414	GO:0002161	IEA	MF
CALMACT00000011414	GO:0006418	IEA	BP
CALMACT00000027966	GO:0003677	IEA	MF
CALMACT00000027966	GO:0004803	IEA	MF
CALMACT00000027966	GO:0006313	IEA	BP
CALMACT00000027966	GO:0015074	IEA	BP
CALMACT00000002830	GO:0005506	IEA	MF
CALMACT00000002830	GO:0016705	IEA	MF
CALMACT00000002830	GO:0020037	IEA	MF
CALMACT00000002830	GO:0055114	IEA	BP
CALMACT00000006045	GO:0016491	IEA	MF
CALMACT00000006045	GO:0055114	IEA	BP
CALMACT00000022364	GO:0004930	IEA	MF
CALMACT00000022364	GO:0007186	IEA	BP
CALMACT00000022364	GO:0016021	IEA	CC
CALMACT00000030924	GO:0003779	IEA	MF
CALMACT00000030924	GO:0007010	IEA	BP
CALMACT00000026221	GO:0016021	IEA	CC
CALMACT00000026221	GO:0022857	IEA	MF
CALMACT00000026221	GO:0055085	IEA	BP
CALMACT00000023262	GO:0003824	IEA	MF
CALMACT00000023262	GO:0005975	IEA	BP
CALMACT00000023262	GO:0043169	IEA	MF
CALMACT00000023262	GO:0004553	IEA	MF
CALMACT00000023262	GO:0005975	IEA	BP
CALMACT00000023262	GO:0004558	IEA	MF
CALMACT00000023262	GO:0005737	IEA	CC
CALMACT00000023262	GO:0005975	IEA	BP
CALMACT00000027949	GO:0003677	IEA	MF
CALMACT00000027949	GO:0005634	IEA	CC
CALMACT00000027949	GO:0006355	IEA	BP
CALMACT00000032457	GO:0004478	IEA	MF
CALMACT00000032457	GO:0006556	IEA	BP
CALMACT00000020004	GO:0005515	IEA	MF
CALMACT00000034000	GO:0003729	IEA	MF
CALMACT00000034000	GO:0005685	IEA	CC
CALMACT00000034000	GO:0006376	IEA	BP
CALMACT00000009013	GO:0003676	IEA	MF
CALMACT00000014314	GO:0005488	IEA	MF
CALMACT00000014314	GO:0005515	IEA	MF
CALMACT00000014314	GO:0006886	IEA	BP
CALMACT00000014314	GO:0016192	IEA	BP
CALMACT00000014314	GO:0030117	IEA	CC
CALMACT00000034343	GO:0016021	IEA	CC
CALMACT00000034343	GO:0022857	IEA	MF
CALMACT00000034343	GO:0055085	IEA	BP
CALMACT00000003221	GO:0003964	IEA	MF
CALMACT00000033318	GO:0005488	IEA	MF
CALMACT00000000430	GO:0035556	IEA	BP
CALMACT00000012910	GO:0005515	IEA	MF
CALMACT00000008210	GO:0004984	IEA	MF
CALMACT00000008210	GO:0005549	IEA	MF
CALMACT00000008210	GO:0007608	IEA	BP
CALMACT00000008210	GO:0016020	IEA	CC
CALMACT00000029987	GO:0008152	IEA	BP
CALMACT00000029987	GO:0016746	IEA	MF
CALMACT00000031545	GO:0003824	IEA	MF
CALMACT00000031545	GO:0008152	IEA	BP
CALMACT00000031545	GO:0008152	IEA	BP
CALMACT00000031545	GO:0008484	IEA	MF
CALMACT00000031545	GO:0008449	IEA	MF
CALMACT00000031545	GO:0030203	IEA	BP
CALMACT00000011022	GO:0016307	IEA	MF
CALMACT00000011022	GO:0046488	IEA	BP
CALMACT00000000703	GO:0005515	IEA	MF
CALMACT00000003491	GO:0005524	IEA	MF
CALMACT00000002675	GO:0003676	IEA	MF
CALMACT00000003839	GO:0015018	IEA	MF
CALMACT00000003839	GO:0016020	IEA	CC
CALMACT00000012174	GO:0005506	IEA	MF
CALMACT00000012174	GO:0016705	IEA	MF
CALMACT00000012174	GO:0020037	IEA	MF
CALMACT00000012174	GO:0055114	IEA	BP
CALMACT00000021850	GO:0003677	IEA	MF
CALMACT00000021850	GO:0003682	IEA	MF
CALMACT00000004279	GO:0005515	IEA	MF
CALMACT00000022016	GO:0003677	IEA	MF
CALMACT00000022016	GO:0006355	IEA	BP
CALMACT00000020840	GO:0003777	IEA	MF
CALMACT00000020840	GO:0005524	IEA	MF
CALMACT00000020840	GO:0007018	IEA	BP
CALMACT00000020840	GO:0008017	IEA	MF
CALMACT00000006492	GO:0005216	IEA	MF
CALMACT00000006492	GO:0006811	IEA	BP
CALMACT00000006492	GO:0016020	IEA	CC
CALMACT00000006492	GO:0055085	IEA	BP
CALMACT00000003462	GO:0016021	IEA	CC
CALMACT00000003462	GO:0022857	IEA	MF
CALMACT00000003462	GO:0055085	IEA	BP
CALMACT00000024958	GO:0016021	IEA	CC
CALMACT00000024958	GO:0055085	IEA	BP
CALMACT00000005390	GO:0005515	IEA	MF
CALMACT00000016524	GO:0016021	IEA	CC
CALMACT00000016524	GO:0022857	IEA	MF
CALMACT00000016524	GO:0055085	IEA	BP
CALMACT00000027466	GO:0003777	IEA	MF
CALMACT00000027466	GO:0005524	IEA	MF
CALMACT00000027466	GO:0007018	IEA	BP
CALMACT00000027466	GO:0008017	IEA	MF
CALMACT00000014057	GO:0005506	IEA	MF
CALMACT00000014057	GO:0016705	IEA	MF
CALMACT00000014057	GO:0020037	IEA	MF
CALMACT00000014057	GO:0055114	IEA	BP
CALMACT00000031486	GO:0016881	IEA	MF
CALMACT00000011564	GO:0046872	IEA	MF
CALMACT00000031850	GO:0016651	IEA	MF
CALMACT00000031850	GO:0022900	IEA	BP
CALMACT00000019751	GO:0005524	IEA	MF
CALMACT00000019751	GO:0016020	IEA	CC
CALMACT00000019751	GO:0017038	IEA	BP
CALMACT00000019751	GO:0016020	IEA	CC
CALMACT00000019751	GO:0017038	IEA	BP
CALMACT00000014417	GO:0005622	IEA	CC
CALMACT00000014417	GO:0006355	IEA	BP
CALMACT00000025591	GO:0006784	IEA	BP
CALMACT00000025591	GO:0016021	IEA	CC
CALMACT00000025591	GO:0016627	IEA	MF
CALMACT00000025591	GO:0055114	IEA	BP
CALMACT00000004280	GO:0016021	IEA	CC
CALMACT00000004280	GO:0042765	IEA	CC
CALMACT00000004021	GO:0016021	IEA	CC
CALMACT00000004021	GO:0022857	IEA	MF
CALMACT00000004021	GO:0055085	IEA	BP
CALMACT00000013572	GO:0005515	IEA	MF
CALMACT00000013572	GO:0005515	IEA	MF
CALMACT00000013572	GO:0005737	IEA	CC
CALMACT00000031568	GO:0004470	IEA	MF
CALMACT00000031568	GO:0004471	IEA	MF
CALMACT00000031568	GO:0006108	IEA	BP
CALMACT00000031568	GO:0055114	IEA	BP
CALMACT00000031568	GO:0004471	IEA	MF
CALMACT00000031568	GO:0051287	IEA	MF
CALMACT00000031568	GO:0055114	IEA	BP
CALMACT00000031568	GO:0004471	IEA	MF
CALMACT00000031568	GO:0055114	IEA	BP
CALMACT00000023376	GO:0003677	IEA	MF
CALMACT00000023376	GO:0003677	IEA	MF
CALMACT00000023376	GO:0006310	IEA	BP
CALMACT00000023376	GO:0015074	IEA	BP
CALMACT00000007972	GO:0004984	IEA	MF
CALMACT00000007972	GO:0005549	IEA	MF
CALMACT00000007972	GO:0007608	IEA	BP
CALMACT00000007972	GO:0016020	IEA	CC
CALMACT00000020930	GO:0043066	IEA	BP
CALMACT00000011934	GO:0016021	IEA	CC
CALMACT00000025319	GO:0005524	IEA	MF
CALMACT00000025319	GO:0044267	IEA	BP
CALMACT00000030402	GO:0003677	IEA	MF
CALMACT00000021781	GO:0003676	IEA	MF
CALMACT00000021781	GO:0005524	IEA	MF
CALMACT00000033293	GO:0016020	IEA	CC
CALMACT00000032259	GO:0005515	IEA	MF
CALMACT00000016369	GO:0005515	IEA	MF
CALMACT00000016369	GO:0007154	IEA	BP
CALMACT00000016369	GO:0016020	IEA	CC
CALMACT00000023108	GO:0003951	IEA	MF
CALMACT00000023108	GO:0008152	IEA	BP
CALMACT00000023108	GO:0004143	IEA	MF
CALMACT00000023108	GO:0007205	IEA	BP
CALMACT00000001873	GO:0003677	IEA	MF
CALMACT00000001873	GO:0003677	IEA	MF
CALMACT00000001873	GO:0006310	IEA	BP
CALMACT00000001873	GO:0015074	IEA	BP
CALMACT00000025730	GO:0005488	IEA	MF
CALMACT00000025730	GO:0005856	IEA	CC
CALMACT00000025730	GO:0006909	IEA	BP
CALMACT00000024944	GO:0005488	IEA	MF
CALMACT00000018322	GO:0016592	IEA	CC
CALMACT00000027855	GO:0008033	IEA	BP
CALMACT00000027855	GO:0017150	IEA	MF
CALMACT00000027855	GO:0050660	IEA	MF
CALMACT00000027855	GO:0055114	IEA	BP
CALMACT00000006569	GO:0003723	IEA	MF
CALMACT00000006569	GO:0005515	IEA	MF
CALMACT00000006569	GO:0005488	IEA	MF
CALMACT00000030534	GO:0003677	IEA	MF
CALMACT00000030534	GO:0006355	IEA	BP
CALMACT00000030534	GO:0046983	IEA	MF
CALMACT00000034258	GO:0003824	IEA	MF
CALMACT00000034258	GO:0004555	IEA	MF
CALMACT00000034258	GO:0005991	IEA	BP
CALMACT00000034909	GO:0009166	IEA	BP
CALMACT00000034909	GO:0016787	IEA	MF
CALMACT00000034909	GO:0016787	IEA	MF
CALMACT00000011591	GO:0003676	IEA	MF
CALMACT00000016438	GO:0006508	IEA	BP
CALMACT00000016438	GO:0008234	IEA	MF
CALMACT00000008541	GO:0003676	IEA	MF
CALMACT00000008541	GO:0045454	IEA	BP
CALMACT00000014416	GO:0005524	IEA	MF
CALMACT00000014416	GO:0015991	IEA	BP
CALMACT00000014416	GO:0016820	IEA	MF
CALMACT00000014416	GO:0033178	IEA	CC
CALMACT00000012198	GO:0008270	IEA	MF
CALMACT00000032404	GO:0007094	IEA	BP
CALMACT00000018077	GO:0003824	IEA	MF
CALMACT00000018077	GO:0004252	IEA	MF
CALMACT00000018077	GO:0006508	IEA	BP
CALMACT00000016679	GO:0006486	IEA	BP
CALMACT00000016679	GO:0008378	IEA	MF
CALMACT00000016679	GO:0016020	IEA	CC
CALMACT00000012776	GO:0005737	IEA	CC
CALMACT00000012776	GO:0007349	IEA	BP
CALMACT00000012776	GO:0016020	IEA	CC
CALMACT00000032819	GO:0004672	IEA	MF
CALMACT00000032819	GO:0005524	IEA	MF
CALMACT00000032819	GO:0006468	IEA	BP
CALMACT00000032819	GO:0016772	IEA	MF
CALMACT00000014653	GO:0003824	IEA	MF
CALMACT00000014653	GO:0005992	IEA	BP
CALMACT00000020925	GO:0003824	IEA	MF
CALMACT00000009281	GO:0003676	IEA	MF
CALMACT00000009281	GO:0008270	IEA	MF
CALMACT00000034272	GO:0005622	IEA	CC
CALMACT00000034272	GO:0006886	IEA	BP
CALMACT00000034272	GO:0006886	IEA	BP
CALMACT00000034272	GO:0006886	IEA	BP
CALMACT00000034272	GO:0016192	IEA	BP
CALMACT00000034272	GO:0030131	IEA	CC
CALMACT00000019253	GO:0010181	IEA	MF
CALMACT00000019253	GO:0016491	IEA	MF
CALMACT00000019253	GO:0055114	IEA	BP
CALMACT00000014586	GO:0016021	IEA	CC
CALMACT00000014586	GO:0055085	IEA	BP
CALMACT00000009849	GO:0003676	IEA	MF
CALMACT00000007122	GO:0004198	IEA	MF
CALMACT00000007122	GO:0005622	IEA	CC
CALMACT00000007122	GO:0006508	IEA	BP
CALMACT00000028068	GO:0004672	IEA	MF
CALMACT00000028068	GO:0006468	IEA	BP
CALMACT00000028068	GO:0005515	IEA	MF
CALMACT00000028068	GO:0016772	IEA	MF
CALMACT00000012685	GO:0008270	IEA	MF
CALMACT00000001527	GO:0004871	IEA	MF
CALMACT00000001527	GO:0007165	IEA	BP
CALMACT00000001527	GO:0006355	IEA	BP
CALMACT00000030144	GO:0003676	IEA	MF
CALMACT00000016166	GO:0003676	IEA	MF
CALMACT00000016166	GO:0003676	IEA	MF
CALMACT00000016166	GO:0006139	IEA	BP
CALMACT00000016166	GO:0008408	IEA	MF
CALMACT00000022203	GO:0005515	IEA	MF
CALMACT00000022509	GO:0004222	IEA	MF
CALMACT00000022509	GO:0006508	IEA	BP
CALMACT00000027615	GO:0005097	IEA	MF
CALMACT00000027615	GO:0032313	IEA	BP
CALMACT00000027615	GO:0005515	IEA	MF
CALMACT00000027931	GO:0009166	IEA	BP
CALMACT00000027931	GO:0016787	IEA	MF
CALMACT00000027931	GO:0016787	IEA	MF
CALMACT00000033118	GO:0004553	IEA	MF
CALMACT00000033118	GO:0005975	IEA	BP
CALMACT00000017308	GO:0004335	IEA	MF
CALMACT00000017308	GO:0005524	IEA	MF
CALMACT00000017308	GO:0006012	IEA	BP
CALMACT00000017308	GO:0046835	IEA	BP
CALMACT00000017308	GO:0005524	IEA	MF
CALMACT00000029387	GO:0003735	IEA	MF
CALMACT00000029387	GO:0005840	IEA	CC
CALMACT00000029387	GO:0006412	IEA	BP
CALMACT00000008647	GO:0003677	IEA	MF
CALMACT00000028105	GO:0046983	IEA	MF
CALMACT00000028144	GO:0004383	IEA	MF
CALMACT00000028144	GO:0006182	IEA	BP
CALMACT00000028144	GO:0009190	IEA	BP
CALMACT00000028144	GO:0016849	IEA	MF
CALMACT00000028144	GO:0035556	IEA	BP
CALMACT00000007711	GO:0003824	IEA	MF
CALMACT00000007711	GO:0008152	IEA	BP
CALMACT00000007711	GO:0008152	IEA	BP
CALMACT00000007711	GO:0008484	IEA	MF
CALMACT00000016582	GO:0005509	IEA	MF
CALMACT00000016582	GO:0006457	IEA	BP
CALMACT00000028021	GO:0005488	IEA	MF
CALMACT00000030166	GO:0005515	IEA	MF
CALMACT00000009832	GO:0005525	IEA	MF
CALMACT00000009832	GO:0007049	IEA	BP
CALMACT00000009832	GO:0031105	IEA	CC
CALMACT00000032027	GO:0016021	IEA	CC
CALMACT00000032027	GO:0022857	IEA	MF
CALMACT00000032027	GO:0055085	IEA	BP
CALMACT00000002680	GO:0003824	IEA	MF
CALMACT00000002680	GO:0005975	IEA	BP
CALMACT00000002680	GO:0043169	IEA	MF
CALMACT00000009358	GO:0016021	IEA	CC
CALMACT00000009358	GO:0022857	IEA	MF
CALMACT00000009358	GO:0055085	IEA	BP
CALMACT00000033387	GO:0003676	IEA	MF
CALMACT00000009393	GO:0004180	IEA	MF
CALMACT00000009393	GO:0006508	IEA	BP
CALMACT00000009393	GO:0004181	IEA	MF
CALMACT00000009393	GO:0006508	IEA	BP
CALMACT00000009393	GO:0008270	IEA	MF
CALMACT00000003268	GO:0016021	IEA	CC
CALMACT00000027836	GO:0003677	IEA	MF
CALMACT00000015969	GO:0005515	IEA	MF
CALMACT00000015969	GO:0008144	IEA	MF
CALMACT00000015969	GO:0016772	IEA	MF
CALMACT00000015969	GO:0016773	IEA	MF
CALMACT00000028581	GO:0000287	IEA	MF
CALMACT00000028581	GO:0004749	IEA	MF
CALMACT00000028581	GO:0009165	IEA	BP
CALMACT00000028533	GO:0003676	IEA	MF
CALMACT00000028533	GO:0046983	IEA	MF
CALMACT00000017090	GO:0003676	IEA	MF
CALMACT00000017090	GO:0046983	IEA	MF
CALMACT00000025916	GO:0005515	IEA	MF
CALMACT00000013619	GO:0019799	IEA	MF
CALMACT00000013619	GO:0071929	IEA	BP
CALMACT00000023033	GO:0042256	IEA	BP
CALMACT00000023033	GO:0043022	IEA	MF
CALMACT00000002246	GO:0003676	IEA	MF
CALMACT00000007630	GO:0046872	IEA	MF
CALMACT00000018166	GO:0003677	IEA	MF
CALMACT00000027476	GO:0005524	IEA	MF
CALMACT00000027476	GO:0016887	IEA	MF
CALMACT00000003430	GO:0005525	IEA	MF
CALMACT00000003430	GO:0007264	IEA	BP
CALMACT00000013791	GO:0005515	IEA	MF
CALMACT00000033796	GO:0046872	IEA	MF
CALMACT00000008086	GO:0005515	IEA	MF
CALMACT00000034784	GO:0006066	IEA	BP
CALMACT00000034784	GO:0008812	IEA	MF
CALMACT00000034784	GO:0016614	IEA	MF
CALMACT00000034784	GO:0050660	IEA	MF
CALMACT00000034784	GO:0055114	IEA	BP
CALMACT00000034784	GO:0016614	IEA	MF
CALMACT00000034784	GO:0050660	IEA	MF
CALMACT00000034784	GO:0055114	IEA	BP
CALMACT00000034784	GO:0016614	IEA	MF
CALMACT00000034784	GO:0055114	IEA	BP
CALMACT00000002695	GO:0005515	IEA	MF
CALMACT00000002695	GO:0016021	IEA	CC
CALMACT00000028002	GO:0006511	IEA	BP
CALMACT00000028002	GO:0031461	IEA	CC
CALMACT00000028002	GO:0031625	IEA	MF
CALMACT00000011224	GO:0003677	IEA	MF
CALMACT00000011224	GO:0046982	IEA	MF
CALMACT00000024842	GO:0005525	IEA	MF
CALMACT00000024842	GO:0007264	IEA	BP
CALMACT00000018437	GO:0015991	IEA	BP
CALMACT00000018437	GO:0033180	IEA	CC
CALMACT00000018437	GO:0046961	IEA	MF
CALMACT00000018437	GO:0034220	IEA	BP
CALMACT00000015638	GO:0046872	IEA	MF
CALMACT00000015948	GO:0005507	IEA	MF
CALMACT00000015948	GO:0016491	IEA	MF
CALMACT00000015948	GO:0055114	IEA	BP
CALMACT00000026263	GO:0003676	IEA	MF
CALMACT00000031634	GO:0046872	IEA	MF
CALMACT00000013123	GO:0006508	IEA	BP
CALMACT00000004852	GO:0006066	IEA	BP
CALMACT00000004852	GO:0008812	IEA	MF
CALMACT00000004852	GO:0016614	IEA	MF
CALMACT00000004852	GO:0050660	IEA	MF
CALMACT00000004852	GO:0055114	IEA	BP
CALMACT00000004852	GO:0016614	IEA	MF
CALMACT00000004852	GO:0050660	IEA	MF
CALMACT00000004852	GO:0055114	IEA	BP
CALMACT00000004852	GO:0016614	IEA	MF
CALMACT00000004852	GO:0055114	IEA	BP
CALMACT00000000672	GO:0005515	IEA	MF
CALMACT00000015887	GO:0016020	IEA	CC
CALMACT00000015887	GO:0030001	IEA	BP
CALMACT00000015887	GO:0046873	IEA	MF
CALMACT00000015887	GO:0055085	IEA	BP
CALMACT00000019075	GO:0016874	IEA	MF
CALMACT00000009374	GO:0004373	IEA	MF
CALMACT00000009374	GO:0005978	IEA	BP
CALMACT00000022676	GO:0005515	IEA	MF
CALMACT00000023769	GO:0005515	IEA	MF
CALMACT00000027462	GO:0016491	IEA	MF
CALMACT00000027462	GO:0050660	IEA	MF
CALMACT00000027462	GO:0055114	IEA	BP
CALMACT00000027462	GO:0016491	IEA	MF
CALMACT00000027462	GO:0055114	IEA	BP
CALMACT00000027462	GO:0046983	IEA	MF
CALMACT00000021688	GO:0003743	IEA	MF
CALMACT00000021688	GO:0006413	IEA	BP
CALMACT00000021688	GO:0005515	IEA	MF
CALMACT00000034857	GO:0004984	IEA	MF
CALMACT00000034857	GO:0005549	IEA	MF
CALMACT00000034857	GO:0007608	IEA	BP
CALMACT00000034857	GO:0016020	IEA	CC
CALMACT00000001495	GO:0016614	IEA	MF
CALMACT00000001495	GO:0050660	IEA	MF
CALMACT00000001495	GO:0055114	IEA	BP
CALMACT00000013850	GO:0003700	IEA	MF
CALMACT00000013850	GO:0005634	IEA	CC
CALMACT00000013850	GO:0006355	IEA	BP
CALMACT00000013850	GO:0003700	IEA	MF
CALMACT00000013850	GO:0035329	IEA	BP
CALMACT00000034992	GO:0004047	IEA	MF
CALMACT00000034992	GO:0005737	IEA	CC
CALMACT00000034992	GO:0006546	IEA	BP
CALMACT00000011973	GO:0008272	IEA	BP
CALMACT00000011973	GO:0015116	IEA	MF
CALMACT00000011973	GO:0016021	IEA	CC
CALMACT00000001520	GO:0003723	IEA	MF
CALMACT00000001520	GO:0005634	IEA	CC
CALMACT00000001520	GO:0006397	IEA	BP
CALMACT00000019144	GO:0005488	IEA	MF
CALMACT00000010205	GO:0000166	IEA	MF
CALMACT00000010205	GO:0004812	IEA	MF
CALMACT00000010205	GO:0005524	IEA	MF
CALMACT00000010205	GO:0006418	IEA	BP
CALMACT00000010205	GO:0000166	IEA	MF
CALMACT00000010205	GO:0004814	IEA	MF
CALMACT00000010205	GO:0005524	IEA	MF
CALMACT00000010205	GO:0005737	IEA	CC
CALMACT00000010205	GO:0006420	IEA	BP
CALMACT00000010205	GO:0004814	IEA	MF
CALMACT00000010205	GO:0005524	IEA	MF
CALMACT00000010205	GO:0006420	IEA	BP
CALMACT00000003389	GO:0005515	IEA	MF
CALMACT00000003389	GO:0046872	IEA	MF
CALMACT00000032395	GO:0005524	IEA	MF
CALMACT00000026522	GO:0003676	IEA	MF
CALMACT00000015240	GO:0003700	IEA	MF
CALMACT00000015240	GO:0005634	IEA	CC
CALMACT00000015240	GO:0006355	IEA	BP
CALMACT00000015240	GO:0003700	IEA	MF
CALMACT00000015240	GO:0006355	IEA	BP
CALMACT00000007614	GO:0008152	IEA	BP
CALMACT00000007614	GO:0016491	IEA	MF
CALMACT00000032356	GO:0005515	IEA	MF
CALMACT00000007540	GO:0005515	IEA	MF
CALMACT00000007540	GO:0016020	IEA	CC
CALMACT00000028618	GO:0016021	IEA	CC
CALMACT00000011575	GO:0004672	IEA	MF
CALMACT00000011575	GO:0005524	IEA	MF
CALMACT00000011575	GO:0006468	IEA	BP
CALMACT00000011575	GO:0016772	IEA	MF
CALMACT00000005266	GO:0005525	IEA	MF
CALMACT00000005266	GO:0007049	IEA	BP
CALMACT00000019554	GO:0005515	IEA	MF
CALMACT00000019554	GO:0008270	IEA	MF
CALMACT00000024345	GO:0005525	IEA	MF
CALMACT00000024345	GO:0007264	IEA	BP
CALMACT00000019033	GO:0003993	IEA	MF
CALMACT00000014763	GO:0003824	IEA	MF
CALMACT00000014763	GO:0004252	IEA	MF
CALMACT00000014763	GO:0006508	IEA	BP
CALMACT00000011869	GO:0005515	IEA	MF
CALMACT00000000957	GO:0016021	IEA	CC
CALMACT00000000207	GO:0005216	IEA	MF
CALMACT00000000207	GO:0006811	IEA	BP
CALMACT00000000207	GO:0016020	IEA	CC
CALMACT00000000207	GO:0055085	IEA	BP
CALMACT00000031763	GO:0016881	IEA	MF
CALMACT00000010834	GO:0005515	IEA	MF
CALMACT00000012667	GO:0005525	IEA	MF
CALMACT00000012667	GO:0006614	IEA	BP
CALMACT00000012667	GO:0006614	IEA	BP
CALMACT00000012667	GO:0008312	IEA	MF
CALMACT00000012667	GO:0048500	IEA	CC
CALMACT00000027085	GO:0005622	IEA	CC
CALMACT00000027085	GO:0006810	IEA	BP
CALMACT00000021593	GO:0003676	IEA	MF
CALMACT00000003887	GO:0003777	IEA	MF
CALMACT00000003887	GO:0005524	IEA	MF
CALMACT00000003887	GO:0007018	IEA	BP
CALMACT00000003887	GO:0008017	IEA	MF
CALMACT00000010885	GO:0005524	IEA	MF
CALMACT00000010885	GO:0016887	IEA	MF
CALMACT00000005997	GO:0003824	IEA	MF
CALMACT00000005997	GO:0005975	IEA	BP
CALMACT00000005997	GO:0030246	IEA	MF
CALMACT00000005997	GO:0005975	IEA	BP
CALMACT00000005997	GO:0016853	IEA	MF
CALMACT00000019615	GO:0003676	IEA	MF
CALMACT00000019615	GO:0005524	IEA	MF
CALMACT00000005348	GO:0008080	IEA	MF
CALMACT00000018017	GO:0003824	IEA	MF
CALMACT00000018017	GO:0009058	IEA	BP
CALMACT00000022897	GO:0003677	IEA	MF
CALMACT00000025097	GO:0003995	IEA	MF
CALMACT00000025097	GO:0055114	IEA	BP
CALMACT00000025097	GO:0008152	IEA	BP
CALMACT00000025097	GO:0016627	IEA	MF
CALMACT00000025097	GO:0050660	IEA	MF
CALMACT00000025097	GO:0055114	IEA	BP
CALMACT00000025097	GO:0008152	IEA	BP
CALMACT00000025097	GO:0016627	IEA	MF
CALMACT00000025097	GO:0055114	IEA	BP
CALMACT00000032621	GO:0003700	IEA	MF
CALMACT00000032621	GO:0006355	IEA	BP
CALMACT00000032621	GO:0043565	IEA	MF
CALMACT00000032621	GO:0005634	IEA	CC
CALMACT00000032621	GO:0043565	IEA	MF
CALMACT00000003587	GO:0003735	IEA	MF
CALMACT00000003587	GO:0005622	IEA	CC
CALMACT00000003587	GO:0005840	IEA	CC
CALMACT00000003587	GO:0006412	IEA	BP
CALMACT00000001408	GO:0003676	IEA	MF
CALMACT00000001408	GO:0008270	IEA	MF
CALMACT00000001408	GO:0004190	IEA	MF
CALMACT00000001408	GO:0006508	IEA	BP
CALMACT00000024985	GO:0042302	IEA	MF
CALMACT00000019303	GO:0003723	IEA	MF
CALMACT00000019303	GO:0005634	IEA	CC
CALMACT00000019303	GO:0005737	IEA	CC
CALMACT00000019303	GO:0006406	IEA	BP
CALMACT00000019303	GO:0005515	IEA	MF
CALMACT00000019303	GO:0005622	IEA	CC
CALMACT00000019303	GO:0006810	IEA	BP
CALMACT00000019303	GO:0005634	IEA	CC
CALMACT00000019303	GO:0051028	IEA	BP
CALMACT00000016585	GO:0005488	IEA	MF
CALMACT00000016585	GO:0005515	IEA	MF
CALMACT00000016585	GO:0016772	IEA	MF
CALMACT00000016585	GO:0016773	IEA	MF
CALMACT00000034685	GO:0003993	IEA	MF
CALMACT00000034483	GO:0005515	IEA	MF
CALMACT00000022286	GO:0004185	IEA	MF
CALMACT00000022286	GO:0006508	IEA	BP
CALMACT00000013907	GO:0004579	IEA	MF
CALMACT00000013907	GO:0005783	IEA	CC
CALMACT00000013907	GO:0006486	IEA	BP
CALMACT00000013907	GO:0016021	IEA	CC
CALMACT00000012040	GO:0003824	IEA	MF
CALMACT00000012040	GO:0008152	IEA	BP
CALMACT00000014117	GO:0005515	IEA	MF
CALMACT00000014035	GO:0003924	IEA	MF
CALMACT00000014035	GO:0005525	IEA	MF
CALMACT00000022141	GO:0003676	IEA	MF
CALMACT00000022141	GO:0006351	IEA	BP
CALMACT00000022141	GO:0008270	IEA	MF
CALMACT00000017173	GO:0003824	IEA	MF
CALMACT00000017173	GO:0016020	IEA	CC
CALMACT00000000324	GO:0003677	IEA	MF
CALMACT00000020113	GO:0005515	IEA	MF
CALMACT00000035127	GO:0000166	IEA	MF
CALMACT00000035127	GO:0000166	IEA	MF
CALMACT00000035127	GO:0046872	IEA	MF
CALMACT00000035127	GO:0006812	IEA	BP
CALMACT00000035127	GO:0016021	IEA	CC
CALMACT00000035127	GO:0016887	IEA	MF
CALMACT00000014833	GO:0003677	IEA	MF
CALMACT00000014833	GO:0006260	IEA	BP
CALMACT00000014833	GO:0003887	IEA	MF
CALMACT00000006775	GO:0005515	IEA	MF
CALMACT00000010009	GO:0006812	IEA	BP
CALMACT00000010009	GO:0008324	IEA	MF
CALMACT00000009552	GO:0005576	IEA	CC
CALMACT00000009552	GO:0006030	IEA	BP
CALMACT00000009552	GO:0008061	IEA	MF
CALMACT00000000062	GO:0035091	IEA	MF
CALMACT00000019869	GO:0003824	IEA	MF
CALMACT00000019869	GO:0004252	IEA	MF
CALMACT00000019869	GO:0006508	IEA	BP
CALMACT00000033501	GO:0016772	IEA	MF
CALMACT00000034584	GO:0006886	IEA	BP
CALMACT00000034584	GO:0006888	IEA	BP
CALMACT00000034584	GO:0008270	IEA	MF
CALMACT00000034584	GO:0030127	IEA	CC
CALMACT00000034584	GO:0006886	IEA	BP
CALMACT00000034584	GO:0006888	IEA	BP
CALMACT00000034584	GO:0030127	IEA	CC
CALMACT00000010379	GO:0016884	IEA	MF
CALMACT00000003320	GO:0016021	IEA	CC
CALMACT00000003320	GO:0055085	IEA	BP
CALMACT00000021069	GO:0003677	IEA	MF
CALMACT00000021069	GO:0005085	IEA	MF
CALMACT00000021069	GO:0005622	IEA	CC
CALMACT00000021069	GO:0051056	IEA	BP
CALMACT00000021069	GO:0005085	IEA	MF
CALMACT00000021069	GO:0007264	IEA	BP
CALMACT00000021069	GO:0005089	IEA	MF
CALMACT00000021069	GO:0035023	IEA	BP
CALMACT00000021069	GO:0046982	IEA	MF
CALMACT00000033669	GO:0005515	IEA	MF
CALMACT00000033669	GO:0007165	IEA	BP
